maintenance_run_id,sensor_event_id,event_timestamp,plant_id,production_line_id,machine_id,sensor_id,sensor_type,measurement_unit,sensor_value,threshold_breach_component_score,near_threshold_component_score,anomaly_component_score,degradation_score,runtime_risk_score,maintenance_state_risk_score,production_context_score,quality_context_score,failure_risk_score,equipment_health_score,risk_level,maintenance_priority,recommended_action,recommendation_reason,synthetic_data_flag
MAINT-f281a27e7d014de8,EH-000267,2026-01-08 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-02,SENS-MACH-02-01-02-VIBRATION,vibration,mm_s,6.187000,35.000000,35.000000,0.000000,63.369000,63.611242,0.000000,0.000000,0.000000,32.715486,67.284514,medium,medium,review_degradation_trend,sensor value is near a configured threshold; degradation signal: sensor_trend_moving_toward_risk; recent_critical_breach,True
MAINT-f281a27e7d014de8,EH-000453,2026-01-13 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-02,SENS-MACH-02-02-02-VIBRATION,vibration,mm_s,5.976000,35.000000,35.000000,0.000000,40.948857,91.510399,0.000000,0.000000,0.000000,32.416331,67.583669,medium,medium,review_degradation_trend,sensor value is near a configured threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches; runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000085,2026-01-03 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-01,SENS-MACH-02-01-01-VIBRATION,vibration,mm_s,7.284000,70.000000,0.000000,0.000000,0.000000,32.263977,60.000000,0.000000,0.000000,31.839597,68.160403,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,True
MAINT-f281a27e7d014de8,EH-000049,2026-01-02 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-01,SENS-MACH-02-01-01-VIBRATION,vibration,mm_s,7.122000,70.000000,0.000000,0.000000,0.000000,30.255744,60.000000,0.000000,0.000000,31.538362,68.461638,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,True
MAINT-f281a27e7d014de8,EH-000027,2026-01-01 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,SENS-MACH-03-01-02-VIBRATION,vibration,mm_s,6.531000,70.000000,0.000000,0.000000,0.000000,23.270602,60.000000,20.272021,100.000000,31.504191,68.495809,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,True
MAINT-f281a27e7d014de8,EH-000065,2026-01-02 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-03,SENS-MACH-03-01-03-VIBRATION,vibration,mm_s,6.850000,70.000000,0.000000,0.000000,0.000000,29.976890,60.000000,0.000000,0.000000,31.496533,68.503467,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,True
MAINT-f281a27e7d014de8,EH-000161,2026-01-05 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-03,SENS-MACH-02-01-03-VIBRATION,vibration,mm_s,6.394000,35.000000,35.000000,0.000000,61.966400,45.555873,0.000000,35.383598,100.000000,31.495841,68.504159,medium,medium,review_degradation_trend,sensor value is near a configured threshold; degradation signal: sensor_trend_moving_toward_risk; recent_critical_breach,True
MAINT-f281a27e7d014de8,EH-000061,2026-01-02 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-01,SENS-MACH-03-01-01-VIBRATION,vibration,mm_s,7.081000,70.000000,0.000000,0.000000,0.000000,29.065822,60.000000,0.000000,0.000000,31.359873,68.640127,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,True
MAINT-f281a27e7d014de8,EH-000496,2026-01-14 12:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,SENS-MACH-03-01-02-TEMPERATURE,temperature,celsius,65.238000,0.000000,0.000000,0.000000,70.826857,96.481094,0.000000,53.861789,100.000000,31.330625,68.669375,medium,medium,review_degradation_trend,degradation signal: sensor_trend_moving_toward_risk; recent_critical_breach; runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000195,2026-01-06 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-02,SENS-MACH-02-01-02-VIBRATION,vibration,mm_s,6.189000,35.000000,35.000000,0.000000,64.771429,51.149962,0.000000,0.000000,0.000000,31.126780,68.873220,medium,medium,review_degradation_trend,sensor value is near a configured threshold; degradation signal: sensor_trend_moving_toward_risk; recent_critical_breach,True
MAINT-f281a27e7d014de8,EH-000279,2026-01-08 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,SENS-MACH-03-01-02-VIBRATION,vibration,mm_s,6.026000,35.000000,35.000000,0.000000,42.155000,62.408448,0.000000,51.335175,100.000000,30.859026,69.140974,medium,medium,review_degradation_trend,sensor value is near a configured threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches,True
MAINT-f281a27e7d014de8,EH-000019,2026-01-01 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-01,SENS-MACH-02-02-01-VIBRATION,vibration,mm_s,6.893000,70.000000,0.000000,0.000000,0.000000,21.405023,60.000000,10.869565,100.000000,30.754232,69.245768,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold,True
MAINT-f281a27e7d014de8,EH-000460,2026-01-13 12:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,SENS-MACH-03-01-02-TEMPERATURE,temperature,celsius,65.761000,0.000000,0.000000,0.000000,80.151143,90.520773,0.000000,16.123188,100.000000,30.414504,69.585496,medium,medium,review_degradation_trend,degradation signal: sensor_trend_moving_toward_risk; recent_critical_breach; runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000373,2026-01-11 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-01,SENS-MACH-02-01-01-VIBRATION,vibration,mm_s,5.743000,0.000000,0.000000,0.000000,87.174571,81.545933,0.000000,0.000000,0.000000,29.666804,70.333196,low,low,review_degradation_trend,degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches; recent_critical_breach; runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000449,2026-01-13 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-03,SENS-MACH-02-01-03-VIBRATION,vibration,mm_s,6.146000,35.000000,35.000000,0.000000,18.117143,90.525316,0.000000,27.942338,100.000000,29.099343,70.900657,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold; runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000215,2026-01-06 02:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-03,SENS-MACH-03-02-03-VIBRATION,vibration,mm_s,6.264000,35.000000,35.000000,0.000000,47.035771,51.922162,0.000000,20.664129,100.000000,28.728685,71.271315,low,low,review_degradation_trend,sensor value is near a configured threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches,True
MAINT-f281a27e7d014de8,EH-000501,2026-01-14 02:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-02,SENS-MACH-03-02-02-VIBRATION,vibration,mm_s,6.255000,35.000000,35.000000,0.000000,18.092857,96.441703,0.000000,0.000000,0.000000,28.584827,71.415173,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold; runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000471,2026-01-14 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-02,SENS-MACH-01-01-02-VIBRATION,vibration,mm_s,6.356000,35.000000,35.000000,0.000000,16.284714,97.500803,0.000000,0.000000,0.000000,28.382063,71.617937,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold; runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000499,2026-01-14 02:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-01,SENS-MACH-03-02-01-VIBRATION,vibration,mm_s,6.260000,35.000000,35.000000,0.000000,16.938286,96.192932,0.000000,0.000000,0.000000,28.316597,71.683403,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold; runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000491,2026-01-14 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-03,SENS-MACH-02-02-03-VIBRATION,vibration,mm_s,6.009000,35.000000,35.000000,0.000000,15.022000,98.301966,0.000000,0.000000,0.000000,28.249695,71.750305,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold; runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000181,2026-01-06 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,SENS-MACH-01-01-01-VIBRATION,vibration,mm_s,6.182000,35.000000,35.000000,0.000000,43.284229,52.020314,0.000000,22.635135,60.000000,28.091650,71.908350,low,low,review_degradation_trend,sensor value is near a configured threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches,True
MAINT-f281a27e7d014de8,EH-000199,2026-01-06 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-01,SENS-MACH-02-02-01-VIBRATION,vibration,mm_s,6.248000,35.000000,35.000000,0.000000,41.277600,52.257333,0.000000,24.801587,100.000000,27.834199,72.165801,low,low,review_degradation_trend,sensor value is near a configured threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches,True
MAINT-f281a27e7d014de8,EH-000493,2026-01-14 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-01,SENS-MACH-03-01-01-VIBRATION,vibration,mm_s,6.137000,35.000000,35.000000,0.000000,15.342000,94.505326,0.000000,0.000000,0.000000,27.744199,72.255801,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold; runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000354,2026-01-10 12:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-03,SENS-MACH-03-01-03-TEMPERATURE,temperature,celsius,66.224000,0.000000,0.000000,0.000000,81.192143,76.629885,0.000000,0.000000,0.000000,27.732911,72.267089,low,low,review_degradation_trend,degradation signal: sensor_trend_moving_toward_risk; recent_critical_breach; runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000333,2026-01-10 02:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,SENS-MACH-01-02-02-VIBRATION,vibration,mm_s,6.402000,35.000000,35.000000,0.000000,16.006000,74.499159,0.000000,44.494048,40.000000,27.100776,72.899224,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold; runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000390,2026-01-11 12:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-03,SENS-MACH-03-01-03-TEMPERATURE,temperature,celsius,65.661000,0.000000,0.000000,0.000000,72.292714,82.881443,0.000000,0.000000,0.000000,26.890759,73.109241,low,low,review_degradation_trend,degradation signal: sensor_trend_moving_toward_risk; recent_critical_breach; runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000427,2026-01-12 02:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-01,SENS-MACH-03-02-01-VIBRATION,vibration,mm_s,6.052000,35.000000,35.000000,0.000000,18.712429,83.527302,0.000000,0.000000,0.000000,26.771581,73.228419,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold; runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000363,2026-01-11 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-02,SENS-MACH-01-01-02-VIBRATION,vibration,mm_s,6.363000,35.000000,35.000000,0.000000,19.513143,79.056675,0.000000,0.000000,0.000000,26.261130,73.738870,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold; runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000479,2026-01-14 02:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-03,SENS-MACH-01-02-03-VIBRATION,vibration,mm_s,5.697000,0.000000,0.000000,0.000000,59.242000,95.293616,0.000000,0.000000,0.000000,26.142442,73.857558,low,low,review_degradation_trend,degradation signal: recent_critical_breach; runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000385,2026-01-11 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-01,SENS-MACH-03-01-01-VIBRATION,vibration,mm_s,6.067000,35.000000,35.000000,0.000000,15.168000,80.343139,0.000000,0.000000,0.000000,25.585071,74.414929,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold; runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000329,2026-01-10 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-03,SENS-MACH-01-01-03-VIBRATION,vibration,mm_s,6.232000,35.000000,35.000000,0.000000,18.946429,73.456150,0.000000,0.000000,0.000000,25.307708,74.692292,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold; runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000339,2026-01-10 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-02,SENS-MACH-02-01-02-VIBRATION,vibration,mm_s,6.244000,35.000000,35.000000,0.000000,15.610000,75.966326,0.000000,0.000000,0.000000,25.016949,74.983051,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold; runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000248,2026-01-07 12:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-01,SENS-MACH-03-02-01-TEMPERATURE,temperature,celsius,63.805000,0.000000,0.000000,0.000000,80.298429,58.762774,0.000000,0.000000,0.000000,24.874102,75.125898,low,low,review_degradation_trend,degradation signal: sensor_trend_moving_toward_risk; recent_critical_breach,True
MAINT-f281a27e7d014de8,EH-000426,2026-01-12 12:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-03,SENS-MACH-03-01-03-TEMPERATURE,temperature,celsius,64.535000,0.000000,0.000000,0.000000,60.543714,84.719117,0.000000,0.000000,0.000000,24.816610,75.183390,low,low,review_degradation_trend,degradation signal: sensor_trend_moving_toward_risk; recent_critical_breach; runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000443,2026-01-13 02:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-03,SENS-MACH-01-02-03-VIBRATION,vibration,mm_s,4.820000,0.000000,0.000000,0.000000,57.050000,88.953561,0.000000,0.000000,0.000000,24.753034,75.246966,low,low,review_degradation_trend,degradation signal: recent_critical_breach; runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000407,2026-01-12 02:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-03,SENS-MACH-01-02-03-VIBRATION,vibration,mm_s,4.289000,0.000000,0.000000,0.000000,57.561857,87.234956,0.000000,0.000000,0.000000,24.597615,75.402385,low,low,review_degradation_trend,degradation signal: sensor_trend_moving_toward_risk; recent_critical_breach; runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000357,2026-01-10 02:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-02,SENS-MACH-03-02-02-VIBRATION,vibration,mm_s,6.336000,35.000000,35.000000,0.000000,15.840000,71.910140,0.000000,0.000000,0.000000,24.454521,75.545479,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold; runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000287,2026-01-08 02:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-03,SENS-MACH-03-02-03-VIBRATION,vibration,mm_s,6.369000,35.000000,35.000000,0.000000,18.141571,64.219320,0.000000,13.568376,100.000000,24.439631,75.560369,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,True
MAINT-f281a27e7d014de8,EH-000323,2026-01-09 02:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-03,SENS-MACH-03-02-03-VIBRATION,vibration,mm_s,6.435000,35.000000,35.000000,0.000000,16.088000,66.029641,0.000000,13.652482,100.000000,24.304670,75.695330,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,True
MAINT-f281a27e7d014de8,EH-000311,2026-01-09 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-03,SENS-MACH-02-02-03-VIBRATION,vibration,mm_s,6.313000,35.000000,35.000000,0.000000,17.870000,67.485055,0.000000,0.000000,0.000000,24.196758,75.803242,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,True
MAINT-f281a27e7d014de8,EH-000293,2026-01-09 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-03,SENS-MACH-01-01-03-VIBRATION,vibration,mm_s,6.405000,35.000000,35.000000,0.000000,17.059000,67.077477,0.000000,0.000000,0.000000,23.973422,76.026578,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,True
MAINT-f281a27e7d014de8,EH-000284,2026-01-08 12:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-01,SENS-MACH-03-02-01-TEMPERATURE,temperature,celsius,65.240000,0.000000,0.000000,0.000000,68.766714,64.781020,0.000000,0.000000,0.000000,23.470496,76.529504,low,low,review_degradation_trend,degradation signal: sensor_trend_moving_toward_risk; recent_critical_breach,True
MAINT-f281a27e7d014de8,EH-000469,2026-01-14 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,SENS-MACH-01-01-01-VIBRATION,vibration,mm_s,4.408000,0.000000,0.000000,0.000000,36.096286,96.992975,0.000000,27.380952,60.000000,23.137251,76.862749,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000257,2026-01-08 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-03,SENS-MACH-01-01-03-VIBRATION,vibration,mm_s,6.237000,35.000000,35.000000,0.000000,15.751429,60.856491,0.000000,0.000000,0.000000,22.778759,77.221241,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,True
MAINT-f281a27e7d014de8,EH-000320,2026-01-09 12:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-01,SENS-MACH-03-02-01-TEMPERATURE,temperature,celsius,66.020000,0.000000,0.000000,0.000000,59.672000,71.156475,0.000000,0.000000,0.000000,22.607871,77.392129,low,low,review_degradation_trend,degradation signal: recent_critical_breach; runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000167,2026-01-05 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-03,SENS-MACH-02-02-03-VIBRATION,vibration,mm_s,5.853000,35.000000,35.000000,0.000000,23.474800,47.126019,0.000000,0.000000,0.000000,22.263863,77.736137,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,True
MAINT-f281a27e7d014de8,EH-000227,2026-01-07 02:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-03,SENS-MACH-01-02-03-VIBRATION,vibration,mm_s,6.408000,35.000000,35.000000,0.000000,16.020000,56.445399,0.000000,0.000000,0.000000,22.170810,77.829190,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,True
MAINT-f281a27e7d014de8,EH-000245,2026-01-07 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-03,SENS-MACH-03-01-03-VIBRATION,vibration,mm_s,5.928000,35.000000,35.000000,0.000000,14.820000,56.515077,0.000000,0.000000,0.000000,21.941262,78.058738,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,True
MAINT-f281a27e7d014de8,EH-000147,2026-01-05 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-02,SENS-MACH-01-01-02-VIBRATION,vibration,mm_s,6.294000,35.000000,35.000000,0.000000,22.515200,46.213831,0.000000,0.000000,0.000000,21.935115,78.064885,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,True
MAINT-f281a27e7d014de8,EH-000431,2026-01-12 02:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-03,SENS-MACH-03-02-03-VIBRATION,vibration,mm_s,4.381000,0.000000,0.000000,0.000000,35.952000,84.771442,0.000000,34.649123,100.000000,21.638572,78.361428,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000481,2026-01-14 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-01,SENS-MACH-02-01-01-VIBRATION,vibration,mm_s,4.292000,0.000000,0.000000,0.000000,35.730000,95.753173,0.000000,0.000000,0.000000,21.508976,78.491024,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000209,2026-01-06 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-03,SENS-MACH-03-01-03-VIBRATION,vibration,mm_s,5.946000,35.000000,35.000000,0.000000,14.864000,50.298918,0.000000,0.000000,0.000000,21.017638,78.982362,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,True
MAINT-f281a27e7d014de8,EH-000231,2026-01-07 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-02,SENS-MACH-02-01-02-VIBRATION,vibration,mm_s,5.746000,0.000000,0.000000,0.000000,61.549143,57.351639,0.000000,0.000000,0.000000,20.912574,79.087426,low,low,review_degradation_trend,degradation signal: sensor_trend_moving_toward_risk; recent_critical_breach,True
MAINT-f281a27e7d014de8,EH-000177,2026-01-05 02:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-02,SENS-MACH-03-02-02-VIBRATION,vibration,mm_s,5.937000,35.000000,35.000000,0.000000,18.196000,45.141859,0.000000,0.000000,0.000000,20.910479,79.089521,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,True
MAINT-f281a27e7d014de8,EH-000271,2026-01-08 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-01,SENS-MACH-02-02-01-VIBRATION,vibration,mm_s,5.372000,0.000000,0.000000,0.000000,38.430000,64.575409,0.000000,67.287234,100.000000,20.736673,79.263327,low,low,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
MAINT-f281a27e7d014de8,EH-000455,2026-01-13 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-03,SENS-MACH-02-02-03-VIBRATION,vibration,mm_s,3.704000,0.000000,0.000000,0.000000,34.260000,92.299810,0.000000,0.000000,0.000000,20.696972,79.303028,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000478,2026-01-14 12:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,SENS-MACH-01-02-02-TEMPERATURE,temperature,celsius,65.179000,0.000000,0.000000,0.000000,14.484000,96.277865,0.000000,51.282051,40.000000,19.902582,80.097418,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000214,2026-01-06 12:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-02,SENS-MACH-03-02-02-TEMPERATURE,temperature,celsius,65.904000,0.000000,0.000000,0.000000,59.646000,52.898365,0.000000,0.000000,0.000000,19.863955,80.136045,low,low,review_degradation_trend,degradation signal: recent_critical_breach,True
MAINT-f281a27e7d014de8,EH-000178,2026-01-05 12:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-02,SENS-MACH-03-02-02-TEMPERATURE,temperature,celsius,66.676000,0.000000,0.000000,0.000000,63.798800,46.888164,0.000000,0.000000,0.000000,19.792985,80.207015,low,low,review_degradation_trend,degradation signal: sensor_trend_moving_toward_risk; recent_critical_breach,True
MAINT-f281a27e7d014de8,EH-000504,2026-01-14 12:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-03,SENS-MACH-03-02-03-TEMPERATURE,temperature,celsius,65.461000,0.000000,0.000000,0.000000,14.546000,98.665264,0.000000,38.118022,100.000000,19.614891,80.385109,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000434,2026-01-13 12:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,SENS-MACH-01-01-01-TEMPERATURE,temperature,celsius,65.285000,0.000000,0.000000,0.000000,14.796857,92.595529,0.000000,50.657895,60.000000,19.381595,80.618405,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000486,2026-01-14 12:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-03,SENS-MACH-02-01-03-TEMPERATURE,temperature,celsius,65.014000,0.000000,0.000000,0.000000,14.838857,98.450772,0.000000,28.640777,100.000000,19.167426,80.832574,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000117,2026-01-04 02:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,SENS-MACH-01-02-02-VIBRATION,vibration,mm_s,5.987000,35.000000,35.000000,0.000000,0.000000,41.727114,0.000000,47.402597,40.000000,19.129197,80.870803,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,True
MAINT-f281a27e7d014de8,EH-000081,2026-01-03 02:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,SENS-MACH-01-02-02-VIBRATION,vibration,mm_s,6.469000,35.000000,35.000000,0.000000,0.000000,35.337178,0.000000,65.895954,40.000000,19.095374,80.904626,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,True
MAINT-f281a27e7d014de8,EH-000470,2026-01-14 12:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,SENS-MACH-01-01-01-TEMPERATURE,temperature,celsius,65.857000,0.000000,0.000000,0.000000,14.634000,98.565503,0.000000,27.380952,60.000000,19.080673,80.919327,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000452,2026-01-13 12:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-01,SENS-MACH-02-02-01-TEMPERATURE,temperature,celsius,64.990000,0.000000,0.000000,0.000000,14.442000,92.563836,0.000000,41.857022,100.000000,18.865827,81.134173,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000251,2026-01-07 02:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-03,SENS-MACH-03-02-03-VIBRATION,vibration,mm_s,4.545000,0.000000,0.000000,0.000000,38.747000,58.154412,0.000000,46.212121,100.000000,18.783168,81.216832,low,low,continue_standard_monitoring,maintenance risk remained below alert thresholds,True
MAINT-f281a27e7d014de8,EH-000383,2026-01-11 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-03,SENS-MACH-02-02-03-VIBRATION,vibration,mm_s,3.488000,0.000000,0.000000,0.000000,33.857143,79.954381,0.000000,0.000000,0.000000,18.764586,81.235414,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000468,2026-01-13 12:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-03,SENS-MACH-03-02-03-TEMPERATURE,temperature,celsius,65.370000,0.000000,0.000000,0.000000,14.526000,92.360608,0.000000,37.159864,100.000000,18.617284,81.382716,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000442,2026-01-13 12:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,SENS-MACH-01-02-02-TEMPERATURE,temperature,celsius,65.455000,0.000000,0.000000,0.000000,16.296286,89.997344,0.000000,36.991870,40.000000,18.608452,81.391548,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000450,2026-01-13 12:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-03,SENS-MACH-02-01-03-TEMPERATURE,temperature,celsius,65.862000,0.000000,0.000000,0.000000,16.831143,92.046354,0.000000,27.942338,100.000000,18.570299,81.429701,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
MAINT-f281a27e7d014de8,EH-000484,2026-01-14 12:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-02,SENS-MACH-02-01-02-TEMPERATURE,temperature,celsius,66.887000,0.000000,0.000000,0.000000,19.386714,97.765949,0.000000,0.000000,0.000000,18.542235,81.457765,low,low,continue_standard_monitoring,runtime/service proxy is elevated,True
