maintenance_run_id,alert_id,sensor_event_id,event_timestamp,plant_id,production_line_id,machine_id,sensor_id,sensor_type,measurement_unit,sensor_value,source_threshold_status,calculated_threshold_status,threshold_consistency_flag,warning_breach_flag,critical_breach_flag,near_threshold_flag,robust_zscore,isolation_forest_score,anomaly_flags,degradation_score,runtime_risk_score,maintenance_state,failure_risk_score,equipment_health_score,risk_level,maintenance_priority,recommended_action,recommendation_reason,investigation_context,synthetic_data_flag
MAINT-f281a27e7d014de8,MA-b77279ced75d,EH-000178,2026-01-05 12:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-02,SENS-MACH-03-02-02-TEMPERATURE,temperature,celsius,66.676000,normal,normal,True,False,False,False,0.000000,0.000000,,63.798800,46.888164,normal,19.792985,80.207015,low,low,review_degradation_trend,degradation signal: sensor_trend_moving_toward_risk; recent_critical_breach,machine_warning_breach_count=2; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; recent_critical_breach,True
MAINT-f281a27e7d014de8,MA-bf7317e807ab,EH-000117,2026-01-04 02:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,SENS-MACH-01-02-02-VIBRATION,vibration,mm_s,5.987000,normal,normal,True,False,False,True,0.000000,0.000000,,0.000000,41.727114,normal,19.129197,80.870803,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,machine_warning_breach_count=2; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-e752d64391ef,EH-000081,2026-01-03 02:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,SENS-MACH-01-02-02-VIBRATION,vibration,mm_s,6.469000,normal,normal,True,False,False,True,0.000000,0.000000,,0.000000,35.337178,normal,19.095374,80.904626,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,machine_warning_breach_count=2; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-df8a08b89a02,EH-000073,2026-01-03 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,SENS-MACH-01-01-01-VIBRATION,vibration,mm_s,6.234000,normal,normal,True,False,False,True,0.000000,0.000000,,0.000000,33.519870,normal,17.758431,82.241569,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,machine_warning_breach_count=5; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-c11fe7d84cee,EH-000133,2026-01-04 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-01,SENS-MACH-03-01-01-VIBRATION,vibration,mm_s,5.970000,normal,normal,True,False,False,True,0.000000,0.000000,,0.000000,41.522276,normal,16.728341,83.271659,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,machine_warning_breach_count=4; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal,True
MAINT-f281a27e7d014de8,MA-c2693a1c838b,EH-000037,2026-01-02 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,SENS-MACH-01-01-01-VIBRATION,vibration,mm_s,6.032000,normal,normal,True,False,False,True,0.000000,0.000000,,0.000000,27.345546,normal,16.659124,83.340876,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,machine_warning_breach_count=5; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-5ac7d3720e62,EH-000129,2026-01-04 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-02,SENS-MACH-02-02-02-VIBRATION,vibration,mm_s,5.966000,normal,normal,True,False,False,True,0.000000,0.000000,,0.000000,40.463176,normal,16.569476,83.430524,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,machine_warning_breach_count=3; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal,True
MAINT-f281a27e7d014de8,MA-4dd65c80eb50,EH-000119,2026-01-04 02:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-03,SENS-MACH-01-02-03-VIBRATION,vibration,mm_s,6.074000,normal,normal,True,False,False,True,0.000000,0.000000,,0.000000,37.792095,normal,16.168814,83.831186,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,machine_warning_breach_count=2; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal,True
MAINT-f281a27e7d014de8,MA-a4fad884b6b9,EH-000101,2026-01-03 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-03,SENS-MACH-03-01-03-VIBRATION,vibration,mm_s,6.372000,normal,normal,True,False,False,True,0.000000,0.000000,,0.000000,36.186612,normal,15.927992,84.072008,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,machine_warning_breach_count=3; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal,True
MAINT-f281a27e7d014de8,MA-5fe16705f3c1,EH-000083,2026-01-03 02:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-03,SENS-MACH-01-02-03-VIBRATION,vibration,mm_s,6.285000,normal,normal,True,False,False,True,0.000000,0.000000,,0.000000,36.001083,normal,15.900162,84.099838,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,machine_warning_breach_count=2; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal,True
MAINT-f281a27e7d014de8,MA-10fa14a3a2b4,EH-000097,2026-01-03 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-01,SENS-MACH-03-01-01-VIBRATION,vibration,mm_s,6.177000,normal,normal,True,False,False,True,0.000000,0.000000,,0.000000,35.302899,normal,15.795435,84.204565,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,machine_warning_breach_count=4; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal,True
MAINT-f281a27e7d014de8,MA-a7c3377549c8,EH-000077,2026-01-03 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-03,SENS-MACH-01-01-03-VIBRATION,vibration,mm_s,6.494000,normal,normal,True,False,False,True,0.000000,0.000000,,0.000000,34.353703,normal,15.653055,84.346945,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,machine_warning_breach_count=4; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal,True
MAINT-f281a27e7d014de8,MA-0221802fafb4,EH-000105,2026-01-03 02:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-02,SENS-MACH-03-02-02-VIBRATION,vibration,mm_s,6.487000,normal,normal,True,False,False,True,0.000000,0.000000,,0.000000,32.929981,normal,15.439497,84.560503,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,machine_warning_breach_count=2; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal,True
MAINT-f281a27e7d014de8,MA-23b26c5265e4,EH-000047,2026-01-02 02:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-03,SENS-MACH-01-02-03-VIBRATION,vibration,mm_s,6.372000,normal,normal,True,False,False,True,0.000000,0.000000,,0.000000,29.971573,normal,14.995736,85.004264,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,machine_warning_breach_count=2; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal,True
MAINT-f281a27e7d014de8,MA-209c8bfce9e7,EH-000057,2026-01-02 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-02,SENS-MACH-02-02-02-VIBRATION,vibration,mm_s,5.908000,normal,normal,True,False,False,True,0.000000,0.000000,,0.000000,27.877998,normal,14.681700,85.318300,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,machine_warning_breach_count=3; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal,True
MAINT-f281a27e7d014de8,MA-56186518da48,EH-000033,2026-01-01 02:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-02,SENS-MACH-03-02-02-VIBRATION,vibration,mm_s,5.930000,normal,normal,True,False,False,True,0.000000,0.000000,,0.000000,24.845575,normal,14.226836,85.773164,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,machine_warning_breach_count=2; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal,True
MAINT-f281a27e7d014de8,MA-c3f6d29ec1bd,EH-000015,2026-01-01 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-02,SENS-MACH-02-01-02-VIBRATION,vibration,mm_s,6.422000,normal,normal,True,False,False,True,0.000000,0.000000,,0.000000,24.603729,normal,14.190559,85.809441,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,machine_warning_breach_count=0; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal,True
MAINT-f281a27e7d014de8,MA-8bb64a1ea5d7,EH-000031,2026-01-01 02:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-01,SENS-MACH-03-02-01-VIBRATION,vibration,mm_s,6.475000,normal,normal,True,False,False,True,0.000000,0.000000,,0.000000,24.326484,normal,14.148973,85.851027,low,low,monitor_near_threshold_sensor,sensor value is near a configured threshold,machine_warning_breach_count=1; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal,True
MAINT-f281a27e7d014de8,MA-0fe5aa593223,EH-000337,2026-01-10 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-01,SENS-MACH-02-01-01-VIBRATION,vibration,mm_s,6.646000,warning,warning,True,True,False,False,0.000000,0.000000,,92.848429,75.323338,warning_monitor,56.868186,43.131814,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches; recent_critical_breach; runtime/service proxy is elevated,machine_warning_breach_count=7; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; repeated_warning_breaches; recent_critical_breach; high_runtime_since_service_proxy; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-430f416e7907,EH-000301,2026-01-09 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-01,SENS-MACH-02-01-01-VIBRATION,vibration,mm_s,7.199000,warning,warning,True,True,False,False,0.000000,0.000000,,91.921571,69.219813,warning_monitor,55.767286,44.232714,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches; recent_critical_breach,machine_warning_breach_count=7; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; repeated_warning_breaches; recent_critical_breach; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-a0fde684fc15,EH-000433,2026-01-13 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,SENS-MACH-01-01-01-VIBRATION,vibration,mm_s,7.248000,warning,warning,True,True,False,False,0.000000,0.000000,,46.176571,90.865314,warning_monitor,52.398006,47.601994,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches; runtime/service proxy is elevated,machine_warning_breach_count=5; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; repeated_warning_breaches; high_runtime_since_service_proxy; maintenance_state=warning_monitor; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-af730e829099,EH-000441,2026-01-13 02:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,SENS-MACH-01-02-02-VIBRATION,vibration,mm_s,7.158000,warning,warning,True,True,False,False,0.000000,0.000000,,46.942571,93.109019,warning_monitor,52.204461,47.795539,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches; runtime/service proxy is elevated,machine_warning_breach_count=2; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; repeated_warning_breaches; high_runtime_since_service_proxy; maintenance_state=warning_monitor; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-07679bedcde6,EH-000503,2026-01-14 02:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-03,SENS-MACH-03-02-03-VIBRATION,vibration,mm_s,6.786000,warning,warning,True,True,False,False,0.000000,0.000000,,41.964000,97.041246,warning_monitor,51.854888,48.145112,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: repeated_warning_breaches; runtime/service proxy is elevated,machine_warning_breach_count=5; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; repeated_warning_breaches; high_runtime_since_service_proxy; maintenance_state=warning_monitor; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-03915fa519bf,EH-000487,2026-01-14 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-01,SENS-MACH-02-02-01-VIBRATION,vibration,mm_s,7.300000,warning,warning,True,True,False,False,0.000000,0.000000,,47.692571,97.341018,warning_monitor,51.416216,48.583784,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches; runtime/service proxy is elevated,machine_warning_breach_count=7; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; repeated_warning_breaches; high_runtime_since_service_proxy; maintenance_state=warning_monitor; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-ea2fd682e09e,EH-000437,2026-01-13 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-03,SENS-MACH-01-01-03-VIBRATION,vibration,mm_s,6.703000,warning,warning,True,True,False,False,0.000000,0.000000,,44.807286,92.046701,warning_monitor,49.768462,50.231538,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches; runtime/service proxy is elevated,machine_warning_breach_count=4; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; repeated_warning_breaches; high_runtime_since_service_proxy; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-29b335fafced,EH-000401,2026-01-12 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-03,SENS-MACH-01-01-03-VIBRATION,vibration,mm_s,6.841000,warning,warning,True,True,False,False,0.000000,0.000000,,46.905857,85.898122,warning_monitor,49.265890,50.734110,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches; runtime/service proxy is elevated,machine_warning_breach_count=4; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; repeated_warning_breaches; high_runtime_since_service_proxy; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-b54632bb47d8,EH-000445,2026-01-13 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-01,SENS-MACH-02-01-01-VIBRATION,vibration,mm_s,7.225000,warning,warning,True,True,False,False,0.000000,0.000000,,43.062000,89.524142,warning_monitor,49.041021,50.958979,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: repeated_warning_breaches; runtime/service proxy is elevated,machine_warning_breach_count=7; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; repeated_warning_breaches; high_runtime_since_service_proxy; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-ddb1a37c1d19,EH-000419,2026-01-12 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-03,SENS-MACH-02-02-03-VIBRATION,vibration,mm_s,6.950000,warning,warning,True,True,False,False,0.000000,0.000000,,44.730571,85.856776,warning_monitor,48.824631,51.175369,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches; runtime/service proxy is elevated,machine_warning_breach_count=4; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; repeated_warning_breaches; high_runtime_since_service_proxy; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-36cb76e39712,EH-000417,2026-01-12 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-02,SENS-MACH-02-02-02-VIBRATION,vibration,mm_s,6.802000,warning,warning,True,True,False,False,0.000000,0.000000,,44.767000,85.558124,warning_monitor,48.787119,51.212881,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches; runtime/service proxy is elevated,machine_warning_breach_count=3; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; repeated_warning_breaches; high_runtime_since_service_proxy; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-6bb0529073c7,EH-000397,2026-01-12 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,SENS-MACH-01-01-01-VIBRATION,vibration,mm_s,6.521000,warning,warning,True,True,False,False,0.000000,0.000000,,42.099143,84.668463,warning_monitor,48.726894,51.273106,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches; runtime/service proxy is elevated,machine_warning_breach_count=5; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; repeated_warning_breaches; high_runtime_since_service_proxy; maintenance_state=warning_monitor; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-c4674865823e,EH-000395,2026-01-11 02:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-03,SENS-MACH-03-02-03-VIBRATION,vibration,mm_s,6.530000,warning,warning,True,True,False,False,0.000000,0.000000,,41.923000,78.632518,warning_monitor,48.438995,51.561005,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches; runtime/service proxy is elevated,machine_warning_breach_count=5; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; repeated_warning_breaches; high_runtime_since_service_proxy; maintenance_state=warning_monitor; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-253ca5e644b5,EH-000409,2026-01-12 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-01,SENS-MACH-02-01-01-VIBRATION,vibration,mm_s,6.888000,warning,warning,True,True,False,False,0.000000,0.000000,,43.799286,83.306374,warning_monitor,48.255813,51.744187,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches; runtime/service proxy is elevated,machine_warning_breach_count=7; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; repeated_warning_breaches; high_runtime_since_service_proxy; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-d05eae8e58bc,EH-000351,2026-01-10 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,SENS-MACH-03-01-02-VIBRATION,vibration,mm_s,6.597000,warning,warning,True,True,False,False,0.000000,0.000000,,41.492000,74.802149,warning_monitor,47.823547,52.176453,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: repeated_warning_breaches; runtime/service proxy is elevated,machine_warning_breach_count=6; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; repeated_warning_breaches; high_runtime_since_service_proxy; maintenance_state=warning_monitor; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-6320d1e38959,EH-000495,2026-01-14 02:00:00+00:00,PLANT-03,LINE-03-01,MACH-03-01-02,SENS-MACH-03-01-02-VIBRATION,vibration,mm_s,6.894000,warning,warning,True,True,False,False,0.000000,0.000000,,17.495286,95.014762,warning_monitor,47.444361,52.555639,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; runtime/service proxy is elevated,machine_warning_breach_count=6; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; high_runtime_since_service_proxy; maintenance_state=warning_monitor; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-a9d6cf5adeb0,EH-000335,2026-01-10 02:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-03,SENS-MACH-01-02-03-VIBRATION,vibration,mm_s,7.240000,warning,warning,True,True,False,False,0.000000,0.000000,,45.867714,74.802638,warning_monitor,47.393939,52.606061,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches; runtime/service proxy is elevated,machine_warning_breach_count=2; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; repeated_warning_breaches; high_runtime_since_service_proxy; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-b54015a56578,EH-000485,2026-01-14 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-03,SENS-MACH-02-01-03-VIBRATION,vibration,mm_s,7.070000,warning,warning,True,True,False,False,0.000000,0.000000,,21.211714,96.799400,warning_monitor,47.194292,52.805708,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; runtime/service proxy is elevated,machine_warning_breach_count=2; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; high_runtime_since_service_proxy; maintenance_state=warning_monitor; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-5fc8947eb2ed,EH-000347,2026-01-10 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-03,SENS-MACH-02-02-03-VIBRATION,vibration,mm_s,7.445000,warning,warning,True,True,False,False,0.000000,0.000000,,45.100000,73.772012,warning_monitor,47.085802,52.914198,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches; runtime/service proxy is elevated,machine_warning_breach_count=4; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; repeated_warning_breaches; high_runtime_since_service_proxy; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-822a5dca66b5,EH-000179,2026-01-05 02:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-03,SENS-MACH-03-02-03-VIBRATION,vibration,mm_s,6.887000,warning,warning,True,True,False,False,0.000000,0.000000,,51.666800,45.926443,warning_monitor,46.881697,53.118303,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches,machine_warning_breach_count=5; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; repeated_warning_breaches; maintenance_state=warning_monitor; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-fb0dae6ff4cf,EH-000451,2026-01-13 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-01,SENS-MACH-02-02-01-VIBRATION,vibration,mm_s,7.332000,warning,warning,True,True,False,False,0.000000,0.000000,,18.330000,91.108769,warning_monitor,46.425166,53.574834,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; runtime/service proxy is elevated,machine_warning_breach_count=7; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; high_runtime_since_service_proxy; maintenance_state=warning_monitor; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-17f05c8358ff,EH-000145,2026-01-05 02:00:00+00:00,PLANT-01,LINE-01-01,MACH-01-01-01,SENS-MACH-01-01-01-VIBRATION,vibration,mm_s,7.354000,warning,warning,True,True,False,False,0.000000,0.000000,,49.194000,45.891044,warning_monitor,45.588220,54.411780,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches,machine_warning_breach_count=5; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; repeated_warning_breaches; maintenance_state=warning_monitor; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-284798f861ce,EH-000235,2026-01-07 02:00:00+00:00,PLANT-02,LINE-02-02,MACH-02-02-01,SENS-MACH-02-02-01-VIBRATION,vibration,mm_s,7.122000,warning,warning,True,True,False,False,0.000000,0.000000,,43.854429,58.447747,warning_monitor,45.467926,54.532074,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; degradation signal: sensor_trend_moving_toward_risk; repeated_warning_breaches,machine_warning_breach_count=7; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; sensor_trend_moving_toward_risk; repeated_warning_breaches; maintenance_state=warning_monitor; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-a86b63152115,EH-000053,2026-01-02 02:00:00+00:00,PLANT-02,LINE-02-01,MACH-02-01-03,SENS-MACH-02-01-03-VIBRATION,vibration,mm_s,9.327000,critical,critical,True,False,True,False,0.000000,0.000000,,0.000000,26.939577,critical_inspection_required,45.309876,54.690124,medium,medium,prioritise_non_binding_maintenance_review,sensor value breached critical threshold,machine_warning_breach_count=2; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; maintenance_state=critical_inspection_required; recent_production_downtime_present; quality_alert_context_available,True
MAINT-f281a27e7d014de8,MA-5dedab7a197f,EH-000106,2026-01-03 12:00:00+00:00,PLANT-03,LINE-03-02,MACH-03-02-02,SENS-MACH-03-02-02-TEMPERATURE,temperature,celsius,91.388000,critical,critical,True,False,True,False,0.000000,0.000000,,0.000000,34.467110,critical_inspection_required,45.170066,54.829934,medium,medium,prioritise_non_binding_maintenance_review,sensor value breached critical threshold,machine_warning_breach_count=2; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; maintenance_state=critical_inspection_required,True
MAINT-f281a27e7d014de8,MA-3881a96ea555,EH-000475,2026-01-14 02:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-01,SENS-MACH-01-02-01-VIBRATION,vibration,mm_s,6.689000,warning,warning,True,True,False,False,0.000000,0.000000,,16.722000,98.593693,warning_monitor,45.133454,54.866546,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; runtime/service proxy is elevated,machine_warning_breach_count=2; machine_critical_breach_count=0; sensor_type_anomaly_count=0; context_is_investigative_not_causal; high_runtime_since_service_proxy; maintenance_state=warning_monitor,True
MAINT-f281a27e7d014de8,MA-df6c7d99a39f,EH-000405,2026-01-12 02:00:00+00:00,PLANT-01,LINE-01-02,MACH-01-02-02,SENS-MACH-01-02-02-VIBRATION,vibration,mm_s,6.759000,warning,warning,True,True,False,False,0.000000,0.000000,,18.746857,86.817235,warning_monitor,45.021957,54.978043,medium,medium,review_sensor_threshold_breach,sensor value breached warning threshold; runtime/service proxy is elevated,machine_warning_breach_count=2; machine_critical_breach_count=1; sensor_type_anomaly_count=0; context_is_investigative_not_causal; high_runtime_since_service_proxy; maintenance_state=warning_monitor; recent_production_downtime_present; quality_alert_context_available,True
