inventory_run_id,warehouse_id,plant_id,item_id,product_id,material_id,item_type,snapshot_timestamp,on_hand_quantity,reserved_quantity,available_quantity,inbound_quantity,outbound_quantity,transfer_quantity,adjustment_quantity,unit_cost,inventory_value,forecast_demand,forecast_upper_bound_demand,average_daily_demand,demand_standard_deviation,demand_variability_source,lead_time_days,lead_time_std_days,lead_time_source,supplier_risk_score,supplier_delay_risk_score,supplier_quality_risk_score,current_reorder_point,current_safety_stock_quantity,expiry_date,synthetic_data_flag,committed_outbound_quantity,inventory_position,service_level,service_level_z_score,demand_uncertainty,lead_time_uncertainty,safety_stock_pre_rounded,safety_stock,recommended_safety_stock_quantity,safety_stock_source,lead_time_demand,review_period_demand,reorder_point,recommended_reorder_point,target_stock_level,reorder_point_gap,unconstrained_reorder_quantity,recommended_reorder_quantity,projected_end_of_horizon_inventory,projected_shortage_quantity,pessimistic_shortage_quantity,projected_excess_quantity,days_of_supply,projected_coverage_days,safety_stock_coverage,stockout_exposure,stockout_cost_exposure,estimated_stockout_cost,expected_stockout_date,days_until_stockout,service_level_exposure,stockout_risk_score,excess_risk_score,expiry_risk_score,working_capital_risk_score,overall_priority_score,priority_score,priority_level,priority_band,priority_level_sort,excess_stock_flag,excess_inventory_quantity,excess_inventory_value,working_capital_exposure,annual_holding_cost_estimate,inventory_turnover_proxy,recommended_action,recommendation_reason,constraint_status,policy_type,days_until_expiry,projected_demand_before_expiry,projected_remaining_quantity_at_expiry,expiry_at_risk_quantity,expiry_at_risk_value,expiry_risk_status
INVENTORY-5a5cc7e83afe8502,WH-03,PLANT-03,MAT-006,,MAT-006,material,2026-01-15T00:00:00Z,278,28,250,0.000000,0.000000,0.000000,0.000000,22.900000,6366.200000,0.000000,0.000000,0.000000,0.000000,configured_fallback,7.250000,1.785357,observed_supplier_history,43.997088,25.000000,8.856924,120,85,,True,0.000000,250.000000,0.950000,1.650000,0.000000,1.785357,0.000000,0,0,configured_fallback,0.000000,0.000000,0,0,0.000000,0.000000,0,0,250.000000,0.000000,0.000000,250.000000,999.000000,999.000000,0.000000,0.000000,0.000000,0.000000,,999.000000,0.000000,13.199126,89.928058,0.000000,6.366200,23.146862,23.146862,low,low,3,True,250.000000,5725.000000,6366.200000,1273.240000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-04,PLANT-01,MAT-002,,MAT-002,material,2026-01-15T00:00:00Z,258,55,203,0.000000,0.000000,0.000000,345.000000,13.300000,3431.400000,0.000000,0.000000,0.000000,0.000000,configured_fallback,7.750000,1.785357,observed_supplier_history,48.770323,33.333333,24.616531,150,45,,True,0.000000,203.000000,0.950000,1.650000,0.000000,1.785357,0.000000,0,0,configured_fallback,0.000000,0.000000,0,0,0.000000,0.000000,0,0,203.000000,0.000000,0.000000,203.000000,999.000000,999.000000,0.000000,0.000000,0.000000,0.000000,,999.000000,0.000000,14.631097,78.682171,0.000000,3.431400,23.014024,23.014024,low,low,3,True,203.000000,2699.900000,3431.400000,686.280000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-04,PLANT-01,MAT-005,,MAT-005,material,2026-01-15T00:00:00Z,240,20,220,0.000000,0.000000,0.000000,0.000000,20.500000,4920.000000,0.000000,0.000000,0.000000,0.000000,configured_fallback,8.333333,2.013841,observed_supplier_history,43.133298,25.000000,27.533191,105,75,,True,0.000000,220.000000,0.950000,1.650000,0.000000,2.013841,0.000000,0,0,configured_fallback,0.000000,0.000000,0,0,0.000000,0.000000,0,0,220.000000,0.000000,0.000000,220.000000,999.000000,999.000000,0.000000,0.000000,0.000000,0.000000,,999.000000,0.000000,12.939989,91.666667,0.000000,4.920000,22.844656,22.844656,low,low,3,True,220.000000,4510.000000,4920.000000,984.000000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-02,PLANT-02,MAT-003,,MAT-003,material,2026-01-15T00:00:00Z,322,56,266,0.000000,0.000000,0.000000,0.000000,15.700000,5055.400000,0.000000,0.000000,0.000000,0.000000,configured_fallback,9.083333,2.361438,observed_supplier_history,45.888896,41.666667,15.222249,165,55,,True,0.000000,266.000000,0.950000,1.650000,0.000000,2.361438,0.000000,0,0,configured_fallback,0.000000,0.000000,0,0,0.000000,0.000000,0,0,266.000000,0.000000,0.000000,266.000000,999.000000,999.000000,0.000000,0.000000,0.000000,0.000000,,999.000000,0.000000,13.766669,82.608696,0.000000,5.055400,22.785848,22.785848,low,low,3,True,266.000000,4176.200000,5055.400000,1011.080000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-03,PLANT-03,MAT-008,,MAT-008,material,2026-01-15T00:00:00Z,232,20,212,0.000000,0.000000,0.000000,0.000000,27.700000,6426.400000,0.000000,0.000000,0.000000,0.000000,configured_fallback,8.083333,2.564447,observed_supplier_history,41.028654,33.333333,15.781283,150,55,,True,0.000000,212.000000,0.950000,1.650000,0.000000,2.564447,0.000000,0,0,configured_fallback,0.000000,0.000000,0,0,0.000000,0.000000,0,0,212.000000,0.000000,0.000000,212.000000,999.000000,999.000000,0.000000,0.000000,0.000000,0.000000,,999.000000,0.000000,12.308596,91.379310,0.000000,6.426400,22.410487,22.410487,low,low,3,True,212.000000,5872.400000,6426.400000,1285.280000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-01,PLANT-01,MAT-010,,MAT-010,material,2026-01-15T00:00:00Z,198,17,181,0.000000,0.000000,0.000000,0.000000,32.500000,6435.000000,0.000000,0.000000,0.000000,0.000000,configured_fallback,8.000000,2.041241,observed_supplier_history,40.243085,50.000000,14.305672,90,75,,True,0.000000,181.000000,0.950000,1.650000,0.000000,2.041241,0.000000,0,0,configured_fallback,0.000000,0.000000,0,0,0.000000,0.000000,0,0,181.000000,0.000000,0.000000,181.000000,999.000000,999.000000,0.000000,0.000000,0.000000,0.000000,,999.000000,0.000000,12.072925,91.414141,0.000000,6.435000,22.179590,22.179590,low,low,3,True,181.000000,5882.500000,6435.000000,1287.000000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-01,PLANT-01,MAT-004,,MAT-004,material,2026-01-15T00:00:00Z,135,20,115,0.000000,0.000000,0.000000,0.000000,18.100000,2443.500000,0.000000,0.000000,0.000000,0.000000,configured_fallback,9.000000,2.041241,observed_supplier_history,40.483897,41.666667,10.268920,90,65,2026-06-30,True,0.000000,115.000000,0.950000,1.650000,0.000000,2.041241,0.000000,0,0,configured_fallback,0.000000,0.000000,0,0,0.000000,0.000000,0,0,115.000000,0.000000,0.000000,115.000000,999.000000,999.000000,0.000000,0.000000,0.000000,0.000000,,999.000000,0.000000,12.145169,85.185185,10.000000,2.443500,22.030213,22.030213,low,low,3,True,115.000000,2081.500000,2443.500000,488.700000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,166.000000,0.000000,115.000000,115.000000,2081.500000,low
INVENTORY-5a5cc7e83afe8502,WH-01,PLANT-01,MAT-007,,MAT-007,material,2026-01-15T00:00:00Z,312,29,283,320.000000,0.000000,0.000000,0.000000,25.300000,7893.600000,0.000000,0.000000,0.000000,0.000000,configured_fallback,8.583333,1.440968,observed_supplier_history,36.021801,33.333333,9.642893,135,45,,True,0.000000,603.000000,0.950000,1.650000,0.000000,1.440968,0.000000,0,0,configured_fallback,0.000000,0.000000,0,0,0.000000,0.000000,0,0,603.000000,0.000000,0.000000,603.000000,999.000000,999.000000,0.000000,0.000000,0.000000,0.000000,,999.000000,0.000000,10.806540,100.000000,0.000000,7.893600,21.990580,21.990580,low,low,3,True,603.000000,15255.900000,7893.600000,1578.720000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-03,PLANT-03,MAT-004,,MAT-004,material,2026-01-15T00:00:00Z,79,11,68,0.000000,0.000000,0.000000,0.000000,18.100000,1429.900000,0.000000,0.000000,0.000000,0.000000,configured_fallback,9.000000,2.041241,observed_supplier_history,40.483897,41.666667,10.268920,90,65,2026-06-30,True,0.000000,68.000000,0.950000,1.650000,0.000000,2.041241,0.000000,0,0,configured_fallback,0.000000,0.000000,0,0,0.000000,0.000000,0,0,68.000000,0.000000,0.000000,68.000000,999.000000,999.000000,0.000000,0.000000,0.000000,0.000000,,999.000000,0.000000,12.145169,86.075949,10.000000,1.429900,21.967249,21.967249,low,low,3,True,68.000000,1230.800000,1429.900000,285.980000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,166.000000,0.000000,68.000000,68.000000,1230.800000,low
INVENTORY-5a5cc7e83afe8502,WH-02,PLANT-02,MAT-005,,MAT-005,material,2026-01-15T00:00:00Z,275,56,219,0.000000,0.000000,0.000000,0.000000,20.500000,5637.500000,0.000000,0.000000,0.000000,0.000000,configured_fallback,8.333333,2.013841,observed_supplier_history,43.133298,25.000000,27.533191,105,75,,True,0.000000,219.000000,0.950000,1.650000,0.000000,2.013841,0.000000,0,0,configured_fallback,0.000000,0.000000,0,0,0.000000,0.000000,0,0,219.000000,0.000000,0.000000,219.000000,999.000000,999.000000,0.000000,0.000000,0.000000,0.000000,,999.000000,0.000000,12.939989,79.636364,0.000000,5.637500,21.749251,21.749251,low,low,3,True,219.000000,4489.500000,5637.500000,1127.500000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-04,PLANT-01,MAT-010,,MAT-010,material,2026-01-15T00:00:00Z,163,21,142,0.000000,0.000000,0.000000,231.000000,32.500000,5297.500000,0.000000,0.000000,0.000000,0.000000,configured_fallback,8.000000,2.041241,observed_supplier_history,40.243085,50.000000,14.305672,90,75,,True,0.000000,142.000000,0.950000,1.650000,0.000000,2.041241,0.000000,0,0,configured_fallback,0.000000,0.000000,0,0,0.000000,0.000000,0,0,142.000000,0.000000,0.000000,142.000000,999.000000,999.000000,0.000000,0.000000,0.000000,0.000000,,999.000000,0.000000,12.072925,87.116564,0.000000,5.297500,21.579207,21.579207,low,low,3,True,142.000000,4615.000000,5297.500000,1059.500000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-01,PLANT-01,MAT-006,,MAT-006,material,2026-01-15T00:00:00Z,158,35,123,0.000000,0.000000,0.000000,0.000000,22.900000,3618.200000,0.000000,0.000000,0.000000,0.000000,configured_fallback,7.250000,1.785357,observed_supplier_history,43.997088,25.000000,8.856924,120,85,,True,0.000000,123.000000,0.950000,1.650000,0.000000,1.785357,0.000000,0,0,configured_fallback,0.000000,0.000000,0,0,0.000000,0.000000,0,0,123.000000,0.000000,0.000000,123.000000,999.000000,999.000000,0.000000,0.000000,0.000000,0.000000,,999.000000,0.000000,13.199126,77.848101,0.000000,3.618200,21.526667,21.526667,low,low,3,True,123.000000,2816.700000,3618.200000,723.640000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-03,PLANT-03,MAT-010,,MAT-010,material,2026-01-15T00:00:00Z,94,10,84,0.000000,0.000000,0.000000,0.000000,32.500000,3055.000000,0.000000,0.000000,0.000000,0.000000,configured_fallback,8.000000,2.041241,observed_supplier_history,40.243085,50.000000,14.305672,90,75,,True,0.000000,84.000000,0.950000,1.650000,0.000000,2.041241,0.000000,0,0,configured_fallback,0.000000,0.000000,0,0,0.000000,0.000000,0,0,84.000000,0.000000,0.000000,84.000000,999.000000,999.000000,0.000000,0.000000,0.000000,0.000000,,999.000000,0.000000,12.072925,89.361702,0.000000,3.055000,21.467346,21.467346,low,low,3,True,84.000000,2730.000000,3055.000000,611.000000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-03,PLANT-03,MAT-002,,MAT-002,material,2026-01-15T00:00:00Z,135,47,88,0.000000,0.000000,0.000000,0.000000,13.300000,1795.500000,0.000000,0.000000,0.000000,0.000000,configured_fallback,7.750000,1.785357,observed_supplier_history,48.770323,33.333333,24.616531,150,45,,True,0.000000,88.000000,0.950000,1.650000,0.000000,1.785357,0.000000,0,0,configured_fallback,0.000000,0.000000,0,0,0.000000,0.000000,0,0,88.000000,0.000000,0.000000,88.000000,999.000000,999.000000,0.000000,0.000000,0.000000,0.000000,,999.000000,0.000000,14.631097,65.185185,0.000000,1.795500,21.418940,21.418940,low,low,3,True,88.000000,1170.400000,1795.500000,359.100000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-04,PLANT-01,MAT-004,,MAT-004,material,2026-01-15T00:00:00Z,190,51,139,0.000000,0.000000,0.000000,358.000000,18.100000,3439.000000,0.000000,0.000000,0.000000,0.000000,configured_fallback,9.000000,2.041241,observed_supplier_history,40.483897,41.666667,10.268920,90,65,2026-06-30,True,0.000000,139.000000,0.950000,1.650000,0.000000,2.041241,0.000000,0,0,configured_fallback,0.000000,0.000000,0,0,0.000000,0.000000,0,0,139.000000,0.000000,0.000000,139.000000,999.000000,999.000000,0.000000,0.000000,0.000000,0.000000,,999.000000,0.000000,12.145169,73.157895,10.000000,3.439000,20.976808,20.976808,low,low,3,True,139.000000,2515.900000,3439.000000,687.800000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,166.000000,0.000000,139.000000,139.000000,2515.900000,low
INVENTORY-5a5cc7e83afe8502,WH-01,PLANT-01,MAT-001,,MAT-001,material,2026-01-15T00:00:00Z,211,20,191,368.000000,0.000000,0.000000,0.000000,10.900000,2299.900000,0.000000,0.000000,0.000000,0.000000,configured_fallback,8.333333,2.013841,observed_supplier_history,34.675549,25.000000,10.368862,135,85,,True,0.000000,559.000000,0.950000,1.650000,0.000000,2.013841,0.000000,0,0,configured_fallback,0.000000,0.000000,0,0,0.000000,0.000000,0,0,559.000000,0.000000,0.000000,559.000000,999.000000,999.000000,0.000000,0.000000,0.000000,0.000000,,999.000000,0.000000,10.402665,100.000000,0.000000,2.299900,20.747650,20.747650,low,low,3,True,559.000000,6093.100000,2299.900000,459.980000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-03,PLANT-03,MAT-007,,MAT-007,material,2026-01-15T00:00:00Z,182,17,165,0.000000,0.000000,445.000000,0.000000,25.300000,4604.600000,0.000000,0.000000,0.000000,0.000000,configured_fallback,8.583333,1.440968,observed_supplier_history,36.021801,33.333333,9.642893,135,45,,True,0.000000,165.000000,0.950000,1.650000,0.000000,1.440968,0.000000,0,0,configured_fallback,0.000000,0.000000,0,0,0.000000,0.000000,0,0,165.000000,0.000000,0.000000,165.000000,999.000000,999.000000,0.000000,0.000000,0.000000,0.000000,,999.000000,0.000000,10.806540,90.659341,0.000000,4.604600,20.563164,20.563164,low,low,3,True,165.000000,4174.500000,4604.600000,920.920000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-04,PLANT-01,MAT-008,,MAT-008,material,2026-01-15T00:00:00Z,116,27,89,0.000000,0.000000,0.000000,311.000000,27.700000,3213.200000,0.000000,0.000000,0.000000,0.000000,configured_fallback,8.083333,2.564447,observed_supplier_history,41.028654,33.333333,15.781283,150,55,,True,0.000000,89.000000,0.950000,1.650000,0.000000,2.564447,0.000000,0,0,configured_fallback,0.000000,0.000000,0,0,0.000000,0.000000,0,0,89.000000,0.000000,0.000000,89.000000,999.000000,999.000000,0.000000,0.000000,0.000000,0.000000,,999.000000,0.000000,12.308596,76.724138,0.000000,3.213200,20.462990,20.462990,low,low,3,True,89.000000,2465.300000,3213.200000,642.640000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-01,PLANT-01,MAT-008,,MAT-008,material,2026-01-15T00:00:00Z,186,55,131,0.000000,0.000000,0.000000,0.000000,27.700000,5152.200000,0.000000,0.000000,0.000000,0.000000,configured_fallback,8.083333,2.564447,observed_supplier_history,41.028654,33.333333,15.781283,150,55,,True,0.000000,131.000000,0.950000,1.650000,0.000000,2.564447,0.000000,0,0,configured_fallback,0.000000,0.000000,0,0,0.000000,0.000000,0,0,131.000000,0.000000,0.000000,131.000000,999.000000,999.000000,0.000000,0.000000,0.000000,0.000000,,999.000000,0.000000,12.308596,70.430108,0.000000,5.152200,20.124437,20.124437,low,low,3,True,131.000000,3628.700000,5152.200000,1030.440000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-02,PLANT-02,MAT-001,,MAT-001,material,2026-01-15T00:00:00Z,267,21,246,0.000000,0.000000,0.000000,0.000000,10.900000,2910.300000,0.000000,0.000000,0.000000,0.000000,configured_fallback,8.333333,2.013841,observed_supplier_history,34.675549,25.000000,10.368862,135,85,,True,0.000000,246.000000,0.950000,1.650000,0.000000,2.013841,0.000000,0,0,configured_fallback,0.000000,0.000000,0,0,0.000000,0.000000,0,0,246.000000,0.000000,0.000000,246.000000,999.000000,999.000000,0.000000,0.000000,0.000000,0.000000,,999.000000,0.000000,10.402665,92.134831,0.000000,2.910300,20.052693,20.052693,low,low,3,True,246.000000,2681.400000,2910.300000,582.060000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-03,PLANT-03,MAT-005,,MAT-005,material,2026-01-15T00:00:00Z,100,33,67,0.000000,0.000000,373.000000,0.000000,20.500000,2050.000000,0.000000,0.000000,0.000000,0.000000,configured_fallback,8.333333,2.013841,observed_supplier_history,43.133298,25.000000,27.533191,105,75,,True,0.000000,67.000000,0.950000,1.650000,0.000000,2.013841,0.000000,0,0,configured_fallback,0.000000,0.000000,0,0,0.000000,0.000000,0,0,67.000000,0.000000,0.000000,67.000000,999.000000,999.000000,0.000000,0.000000,0.000000,0.000000,,999.000000,0.000000,12.939989,67.000000,0.000000,2.050000,19.947489,19.947489,low,low,3,True,67.000000,1373.500000,2050.000000,410.000000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-02,PLANT-02,MAT-007,,MAT-007,material,2026-01-15T00:00:00Z,242,53,189,0.000000,0.000000,0.000000,0.000000,25.300000,6122.600000,0.000000,0.000000,0.000000,0.000000,configured_fallback,8.583333,1.440968,observed_supplier_history,36.021801,33.333333,9.642893,135,45,,True,0.000000,189.000000,0.950000,1.650000,0.000000,1.440968,0.000000,0,0,configured_fallback,0.000000,0.000000,0,0,0.000000,0.000000,0,0,189.000000,0.000000,0.000000,189.000000,999.000000,999.000000,0.000000,0.000000,0.000000,0.000000,,999.000000,0.000000,10.806540,78.099174,0.000000,6.122600,19.534848,19.534848,low,low,3,True,189.000000,4781.700000,6122.600000,1224.520000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-04,PLANT-01,MAT-007,,MAT-007,material,2026-01-15T00:00:00Z,308,77,231,0.000000,0.000000,0.000000,0.000000,25.300000,7792.400000,0.000000,0.000000,0.000000,0.000000,configured_fallback,8.583333,1.440968,observed_supplier_history,36.021801,33.333333,9.642893,135,45,,True,0.000000,231.000000,0.950000,1.650000,0.000000,1.440968,0.000000,0,0,configured_fallback,0.000000,0.000000,0,0,0.000000,0.000000,0,0,231.000000,0.000000,0.000000,231.000000,999.000000,999.000000,0.000000,0.000000,0.000000,0.000000,,999.000000,0.000000,10.806540,75.000000,0.000000,7.792400,19.475400,19.475400,low,low,3,True,231.000000,5844.300000,7792.400000,1558.480000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-01,PLANT-01,PROD-005,PROD-005,,product,2026-01-15T00:00:00Z,228,58,170,276.000000,0.000000,0.000000,0.000000,153.750000,35055.000000,0.000000,486.573113,0.000000,82.411610,observed_history,9.000000,0.000000,configured_finished_goods_assumption,0.000000,0.000000,0.000000,165,45,,True,0.000000,446.000000,0.950000,1.650000,82.411610,0.000000,407.937470,408,408,observed_history,0.000000,0.000000,408,408,408.000000,0.000000,0,0,446.000000,0.000000,40.573113,446.000000,999.000000,999.000000,1.093137,40.573113,12476.232127,12476.232127,,999.000000,0.000000,5.836981,100.000000,0.000000,35.055000,18.176740,18.176740,low,low,3,True,446.000000,68572.500000,35055.000000,7011.000000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-04,PLANT-01,MAT-001,,MAT-001,material,2026-01-15T00:00:00Z,241,71,170,0.000000,0.000000,0.000000,0.000000,10.900000,2626.900000,0.000000,0.000000,0.000000,0.000000,configured_fallback,8.333333,2.013841,observed_supplier_history,34.675549,25.000000,10.368862,135,85,,True,0.000000,170.000000,0.950000,1.650000,0.000000,2.013841,0.000000,0,0,configured_fallback,0.000000,0.000000,0,0,0.000000,0.000000,0,0,170.000000,0.000000,0.000000,170.000000,999.000000,999.000000,0.000000,0.000000,0.000000,0.000000,,999.000000,0.000000,10.402665,70.539419,0.000000,2.626900,17.850642,17.850642,low,low,3,True,170.000000,1853.000000,2626.900000,525.380000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-03,PLANT-03,MAT-001,,MAT-001,material,2026-01-15T00:00:00Z,180,61,119,0.000000,0.000000,342.000000,0.000000,10.900000,1962.000000,0.000000,0.000000,0.000000,0.000000,configured_fallback,8.333333,2.013841,observed_supplier_history,34.675549,25.000000,10.368862,135,85,,True,0.000000,119.000000,0.950000,1.650000,0.000000,2.013841,0.000000,0,0,configured_fallback,0.000000,0.000000,0,0,0.000000,0.000000,0,0,119.000000,0.000000,0.000000,119.000000,999.000000,999.000000,0.000000,0.000000,0.000000,0.000000,,999.000000,0.000000,10.402665,66.111111,0.000000,1.962000,17.308076,17.308076,low,low,3,True,119.000000,1297.100000,1962.000000,392.400000,0.000000,rebalance_or_reduce_excess_stock,Days of supply exceeds excess threshold.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-01,PLANT-01,PROD-007,PROD-007,,product,2026-01-15T00:00:00Z,253,33,220,331.000000,0.000000,0.000000,0.000000,181.250000,45856.250000,0.000000,544.055045,0.000000,109.320909,observed_history,11.000000,0.000000,configured_finished_goods_assumption,0.000000,0.000000,0.000000,105,65,,True,0.000000,551.000000,0.950000,1.650000,109.320909,0.000000,598.251123,599,599,observed_history,0.000000,0.000000,599,599,599.000000,48.000000,50,50,601.000000,0.000000,0.000000,551.000000,999.000000,999.000000,0.919866,0.000000,0.000000,0.000000,,999.000000,0.000000,0.000000,100.000000,0.000000,45.856250,16.878438,16.878438,low,low,3,True,551.000000,99868.750000,45856.250000,9171.250000,0.000000,place_replenishment_order,Inventory position is below reorder target.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-03,PLANT-03,PROD-006,PROD-006,,product,2026-01-15T00:00:00Z,269,14,255,0.000000,0.000000,0.000000,0.000000,167.500000,45057.500000,0.000000,0.000000,0.000000,70.348984,observed_history,10.000000,0.000000,configured_finished_goods_assumption,0.000000,0.000000,0.000000,90,55,,True,0.000000,255.000000,0.950000,1.650000,70.348984,0.000000,367.063985,368,368,observed_history,0.000000,0.000000,368,368,368.000000,113.000000,120,120,375.000000,0.000000,0.000000,255.000000,999.000000,999.000000,0.692935,0.000000,0.000000,0.000000,,999.000000,0.000000,0.000000,94.795539,0.000000,45.057500,16.238179,16.238179,low,low,3,True,255.000000,42712.500000,45057.500000,9011.500000,0.000000,place_replenishment_order,Inventory position is below reorder target.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
INVENTORY-5a5cc7e83afe8502,WH-04,PLANT-01,PROD-005,PROD-005,,product,2026-01-15T00:00:00Z,294,24,270,0.000000,0.000000,0.000000,0.000000,153.750000,45202.500000,0.000000,0.000000,0.000000,82.411610,observed_history,9.000000,0.000000,configured_finished_goods_assumption,0.000000,0.000000,0.000000,165,45,,True,0.000000,270.000000,0.950000,1.650000,82.411610,0.000000,407.937470,408,408,observed_history,0.000000,0.000000,408,408,408.000000,138.000000,140,140,410.000000,0.000000,0.000000,270.000000,999.000000,999.000000,0.661765,0.000000,0.000000,0.000000,,999.000000,0.000000,0.000000,91.836735,0.000000,45.202500,15.964048,15.964048,low,low,3,True,270.000000,41512.500000,45202.500000,9040.500000,0.000000,place_replenishment_order,Inventory position is below reorder target.,unconstrained_pending_allocation,rules_based_inventory_policy,,0.000000,0.000000,0.000000,0.000000,not_applicable
